コントロールカラム,商品URLコード,ステータス,商品番号,商品名,メイングループ,優先度,本体価格,定価,消費税,販売期間(From),販売期間(to),販売期間表示,クール便指定,送料,送料パターン,送料パターン表示,送料個別金額,個別送料表示,アイキャッチアイコン１,アイキャッチアイコン２,アイキャッチアイコン３,商品一言説明HTMLタグ,商品一言説明,商品説明HTMLタグ,商品説明文,表示パターン,カート表示,問い合わせ表示,友達メール表示,オススメ商品商品ページ内表示,オススメ商品リスト,オススメ商品表示方法,BODY直下テキスト,BODY直下テキスト表示方法,BODY直下テキスト表示位置,ページ名,ページ名表示方法,キーワード,キーワード表示方法,上部コメントHTMLタグ,上部コメント,下部コメントHTMLタグ,下部コメント,商品価格上部コメントHTMLタグ,商品価格上部コメント,定価価格前文字,定価価格後文字,販売価格前文字,取消線,定価表示方法,在庫管理,在庫数表示設定,在庫数表示設定方法,在庫僅少表示閾値,在庫なし表示テキスト,在庫なし表示テキスト表示方法,現在在庫数,調整在庫数,在庫数切れメール閾値,バリエーション横軸名,バリエーション縦軸名,ステータス（モバイル）,商品名（モバイル）,商品説明HTML使用フラグ（モバイル）,商品説明半角変換使用フラグ（モバイル）,商品説明（モバイル）,会員価格設定,会員価格,アクセス制限,ポイント付与率設定,ポイント付与率,ページ名(モバイル),ページ名表示方法(モバイル),キーワード(モバイル),キーワード表示方法(モバイル),ステータス（他社サービス）,レイアウトスタイル設定,おすすめ商品表示パターン,おすすめ商品並び数（横）,上部コメントHTMLタグ（モバイル）,上部コメント半角変換フラグ（モバイル）,上部コメント（モバイル）,下部コメントHTMLタグ（モバイル）,下部コメント半角変換フラグ（モバイル）,下部コメント（モバイル）,Description,Description表示方法,Description(モバイル),Description表示方法(モバイル),サンプル商品設定,サンプル商品同梱設定,最大購入制限個数,レビューを書くボタン表示,入荷お知らせメールボタン表示,入荷お知らせメールコメント設定,入荷お知らせメールコメントHTMLタグ,入荷お知らせメールコメント,入荷お知らせメール設定（モバイル）,入荷お知らせメールコメントHTMLタグ（モバイル）,入荷お知らせメールコメント半角変換フラグ（モバイル）,入荷お知らせメールコメント（モバイル）,デザインレイアウトパターン設定区分,デザインレイアウトパターン区分（デザイン１）,デザインレイアウトパターン区分（デザイン２）,デザインレイアウトパターン区分（デザイン３）,デザインレイアウトパターン区分（デザイン４）,デザインレイアウトパターン区分（デザイン５）,行動履歴収集タグ出力フラグ,レコメンド表示フラグ,レコメンド表示設定,レコメンド表示位置区分,モバイル行動履歴収集タグ出力フラグ,モバイルレコメンド表示フラグ,モバイルレコメンド表示設定,モバイルレコメンド表示件数,JANコード,闇市パスワード,キャッチコピー,入荷お知らせメール申込誘導コメント設定,入荷お知らせメール申込誘導コメントHTMLタグ,入荷お知らせメール申込誘導コメント,入荷お知らせメール申込誘導コメント設定（モバイル）,入荷お知らせメール申込誘導コメントHTMLタグ（モバイル）,入荷お知らせメール申込誘導コメント半角変換フラグ（モバイル）,入荷お知らせメール申込誘導コメント（モバイル）,返品特約について設定,返品特約ページリンクテキスト,返品特約についてHTMLタグ,返品特約について,返品特約について設定（モバイル）,返品特約ページリンクテキスト（モバイル）,返品特約についてHTMLタグ（モバイル）,返品特約について半角変換フラグ（モバイル）,返品特約について（モバイル）,メイン画像群名称,サブ画像群名称,レコメンド２：行動履歴収集タグ出力フラグ,レコメンド２：レコメンド商品出力フラグ,レコメンド２：レコメンド表示フラグ,レコメンド２：レコメンド使用タグ優先設定,レコメンド２：商品ページ上部コメントの上,レコメンド２：商品ページ上部コメントの下,レコメンド２：商品ページ下部コメントの上,レコメンド２：商品ページ下部コメントの下,レコメンド２：商品ページおすすめ商品の上,レコメンド２：商品ページおすすめ商品の下,モバイルレコメンド２：行動履歴収集タグ出力フラグ,モバイルレコメンド２：モバイルレコメンド商品出力フラグ,モバイルレコメンド２：モバイルレコメンド表示フラグ,モバイルレコメンド２：モバイルレコメンド表示設定,モバイルレコメンド２：モバイルレコメンド表示件数,ツイートボタン表示,ツイートボタン表示方法,ツイートボタン（HTMLタグ）設定,いいねボタン表示,いいねボタン表示方法,いいねボタン（HTMLタグ）設定,上部コメントHTMLタグ（スマートフォン）,上部コメント（スマートフォン）,下部コメントHTMLタグ（スマートフォン）,下部コメント（スマートフォン）,商品説明HTMLタグ（スマートフォン）,商品説明（スマートフォン）,お気に入りに登録ボタン表示,お気に入り登録数,メール便指定,メール便同梱数,レコメンド２（スマートフォン）：レコメンド表示フラグ,レコメンド２（スマートフォン）：レコメンド使用タグ優先設定,レコメンド２（スマートフォン）：商品ページ上部コメントの上,レコメンド２（スマートフォン）：商品ページ上部コメントの下,レコメンド２（スマートフォン）：商品ページ下部コメントの上,レコメンド２（スマートフォン）：商品ページ下部コメントの下,レコメンド２（スマートフォン）：商品ページおすすめ商品の上,レコメンド２（スマートフォン）：商品ページおすすめ商品の下,<head>タグ内編集,スマートフォン<head>タグ内編集,バンドル販売,外部連携任意項目,Apple Payボタン表示,税率設定,梱包重量,登録日時,最終更新日時
,10037,0,10037,※返品・交換不可No.10037 クロールバリエ 2WAY ショルダーバッグ (ショルダーバッグ ハンドバッグ キューブ 斜めがけ ミニバッグ ランチ お財布バッグ),COULEUR VARIE(クロールバリエ),10,9350,9350,1,,,0,0,0,,0,,0,0,0,0,1,No.10037 クロールバリエ 2WAY ショルダーバッグ (ショルダーバッグ ハンドバッグ キューブ 斜めがけ ミニバッグ ランチ お財布バッグ)【定番人気商品】,1,"<div class=""yoonyoon"" style=""text-align:center;"">
  <div class=""sec-01""> <img src=""https://bath.co.jp/shop/bag10037/10037_01_01.jpg"" style=""margin-bottom:0px;"" /><br>
    <img src=""https://bath.co.jp/shop/bag10037/10037_01_02.jpg"" style=""margin-bottom:0px;"" /><br>
    <img src=""https://bath.co.jp/shop/bag10037/10037_mo.jpg"" style=""margin-bottom:20px;"" /><br>
  </div>
  <div class=""pop-up"">
    <div class=""sec02"">
      <center>
        <a href=""https://bath.co.jp/shop/bag10037/10037_002.jpg""><img src=""https://bath.co.jp/shop/bag10037/10037_001_01.jpg"" style=""margin-bottom:10px;"" /></a><br>
        <a href=""https://bath.co.jp/shop/bag10037/10037_002.jpg""><img src=""https://bath.co.jp/shop/bag10037/10037_001_02.jpg"" style=""margin-bottom:10px;"" /></a><br>
        <a href=""https://bath.co.jp/shop/bag10037/10037_002.jpg""><img src=""https://bath.co.jp/shop/bag10037/10037_2017ss_02.jpg"" style=""margin-bottom:10px;"" /></a><br>
        <a href=""https://bath.co.jp/shop/bag10037/10037_002.jpg""><img src=""https://bath.co.jp/shop/bag10037/10037_2018ss_02.jpg"" style=""margin-bottom:10px;"" /></a><br>
      </center>
    </div>
  </div>
  <a href=""https://www.bath-ec.com/fs/bath/10037-2""><img src=""https://bath.co.jp/shop/bag10037/10037_zaiko2.jpg"" style=""margin-bottom:30px;"" /></a><br />
  <img src=""https://bath.co.jp/shop/gara_attention.jpg"" style=""margin-bottom:20px;"" /><br>
  <div class=""shoplist01"" style=""text-align:center; margin-top:30px;""> <img src=""https://www.bath-ec.com/common/images/review_common.jpg"" ><br />
    <a href=""https://www.bath-ec.com/departmentstore/""><img src=""https://www.bath-ec.com/common/images/shoplist.jpg"" ></a><br />
  </div>
  <div class=""sec03"" style=""text-align:left;"">
    <p style=""margin-top:100px;""><strong>No.10037 クロールバリエ 2WAY ショルダーバッグ</strong></p>
    <p>クロールバリエの定番スクエア型ハンドバッグに<br>
      ロングショルダーが付いた2WAYタイプ。</p>
    <p>斜めがけもできるロングショルダーは取り外し可能なので<br />
      ハンドバッグとしてもご利用いただけます。</p>
    <p>大きく口の開くダブルファスナー仕様。<br />
      ころんと可愛い小ぶりなサイズですが<br />
      しっかりとしたマチ幅があるので<br />
      携帯やポーチ・お財布等の必需品もきちんと収納。</p>
    <p>クロールバリエのパンプス・サンダルと<br />
      同じ柄や色目で合わせてもお楽しみいただけます。</p>
    <p>デイリーからお呼ばれシーンまで<br />
      ちょっぴり自慢したくなるアイテムです。<br />
    </p>
    <p><font size=""2"">※ロングショルダーの色は持ち手の色と同じになります。 <br />
      ※お洗濯の際は、丸洗いは避けて部分洗いをしてください。<br />
      ※ハンドバッグの型番10035・10036と同サイズとなります。 <br />
      ※個々により色柄の出方は異なります。また、モニター環境によって<br />
      色の再現が若干異なってまいりますので、何卒ご了承くださいませ。</font></p>
  </div>
</div>
",73,1,1,1,1,1,0,,0,1,バッグ レディース 旅行 ショルダー 小さめ 軽い クロールバリエ ファスナー付き 2way,2,"バッグ,ハンドバッグ,軽い,ママ,妊婦,アラフォー,アラサー,ミセス,大きいサイズ,コンパクト,黒,ブラック,大容量,ワンマイル,買い物,散歩",2,1,,1,"<table style=""border-collapse:collapse;empty-cells: show;width:100%;border:1px solid #E3E3E3;font-size:13px;"">  <tr><th width=""20%"" style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[材質]</th><td width=""80%"" style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;"">東レ人工皮革スエード</td></tr>  <tr><th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[サイズ]　</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>縦約18cm×横約18cm×マチ約12cm<br />  もち手 約41cm<br />  ロングショルダー 最大約139cm</p></td><tr><th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[ポケット]</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>内側ファスナーポケット1　携帯オープンポケット1</p></td></tr><tr><th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[付属品]</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>底敷板・ロングショルダー</p></td></tr><tr><th height=""32"" style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[重さ]</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>約270g</p></td></tr><tr>  <th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[生産国]</th>  <td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;"">中国</td></tr></table>",1,,定価,のところ,セール価格,0,0,1,2,0,2,,0,0,,0,サイズ,カラー,0,No.10037 クロールバリエ 2WAY ショルダーバッグ (ショルダーバッグ ハンドバッグ キューブ 斜めがけ ミニバッグ ランチ お財布バッグ)【定番人気商品】,1,1,"<br>ｸﾛｰﾙﾊﾞﾘｴの定番ｽｸｴｱ型ﾊﾝﾄﾞﾊﾞｯｸﾞにﾛﾝｸﾞｼｮﾙﾀﾞｰが付いた2WAYﾀｲﾌﾟ。<br />
斜めがけもできるﾛﾝｸﾞｼｮﾙﾀﾞｰは取り外し可能なので
ﾊﾝﾄﾞﾊﾞｯｸﾞとしてもご利用いただけます。<br />
<br>
■仕様<br>
[材質] 東ﾚ人工皮革ｽｴｰﾄﾞ<br />
[ｻｲｽﾞ] 縦約18cm×横約18cm×ﾏﾁ約12cm<br />
もち手 約41cm<br />
ﾛﾝｸﾞｼｮﾙﾀﾞｰ 最大約139cm<br />
[ﾎﾟｹｯﾄ] 内側ﾌｧｽﾅｰﾎﾟｹｯﾄ1　携帯ｵｰﾌﾟﾝﾎﾟｹｯﾄ1<br />
[付属品] 底敷板･ﾛﾝｸﾞｼｮﾙﾀﾞｰ<br />
[重さ] 約270g <br />
[生産国] 中国<br />
<br /> 
※ﾛﾝｸﾞｼｮﾙﾀﾞｰの色は持ち手の色と同じになります。
<br />
※お洗濯の際は、丸洗いは避けて部分洗いをしてください。<br />
※ﾊﾝﾄﾞﾊﾞｯｸﾞの型番10035･10036と同ｻｲｽﾞとなります。<br />
※個々により色柄の出方は異なります。また、ﾓﾆﾀｰ環境によって 色の再現が若干異なってまいりますので、何卒ご了承くださいませ。",1,8415,0,0,,10037,0,,0,0,0,0,1,1,1,,1,1,,日常使いからご旅行まで、小ぶりで使いやすくたっぷり収納できるロングショルダーが付いた2WAYタイプの便利で賢いミニハンドバッグ。スクエア型でマチ幅があるので携帯やポーチ・お財布等の必需品もきちんと収納。,2,,0,0,0,,1,1,0,1,,0,1,1,,0,00,00,00,00,00,,,,,,,,,,,○プロパー○,0,1,,0,1,1,,0,,1,,0,,1,1,,カラーバリエーション,アイテムイメージ,0,0,0,0,,,,,,,0,0,0,0,3,1,0,,1,0,,1,,1,"<table style=""border-collapse:collapse;empty-cells: show;width:100%;border:1px solid #E3E3E3;font-size:13px;"">  <tr><th width=""20%"" style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[材質]</th><td width=""80%"" style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;"">東レ人工皮革スエード</td></tr>  <tr><th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[サイズ]　</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>縦約18cm×横約18cm×マチ約12cm<br />  もち手 約41cm<br />  ロングショルダー 最大約139cm</p></td><tr><th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[ポケット]</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>内側ファスナーポケット1　携帯オープンポケット1</p></td></tr><tr><th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[付属品]</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>底敷板・ロングショルダー</p></td></tr><tr><th height=""32"" style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[重さ]</th><td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;""><p>約270g</p></td></tr><tr>  <th style=""background-color: #E1E1E1;font-weight: bold;color: #484848;border: 1px solid #E3E3E3;padding-top: 8px;padding-right: 5px;padding-bottom: 8px;padding-left: 5px;"">[生産国]</th>  <td style=""border-collapse:collapse;border-spacing:0px;padding:5px;border:1px solid #E3E3E3;"">中国</td></tr></table>",1,"<!-- SUMAOU!挿入箇所　編集禁止 -->
<center><img src=""https://www.rakuten.ne.jp/gold/bath-online/smp/images/item/sumaou_bath-online_10004054.jpg?1606269497"" width=""100%""></center>
<!-- SUMAOU!挿入箇所　編集禁止ここまで -->

    <a href=""https://www.bath-ec.com/fs/bath/10037-2""><img src=""https://bath.co.jp/shop/bag10037/10037_zaiko2.jpg"" style=""margin-bottom:10px;"" width=""100%""></a><br />
    <img src=""https://bath.co.jp/shop/gara_attention.jpg"" style=""margin-bottom:10px;"" width=""100%""><br>

<div class=""shoplist01"" style=""text-align:center; margin-top:30px;""> <a href=""https://www.bath-ec.com/departmentstore/""><img src=""https://bath-ec.com/common/images/shoplist.jpg"" width=""100%""></a></div>


<br>クロールバリエの定番スクエア型ハンドバッグにロングショルダーが付いた2WAYタイプ。<br />
斜めがけもできるロングショルダーは取り外し可能なので
ハンドバッグとしてもご利用いただけます。<br />
<br>
■仕様<br>
[材質] 東レ人工皮革スエード<br />
[サイズ] 縦約18cm×横約18cm×マチ約12cm<br />
もち手 約41cm<br />
ロングショルダー 最大約139cm<br />
[ポケット] 内側ファスナーポケット1　携帯オープンポケット1<br />
[付属品] 底敷板・ロングショルダー<br />
[重さ] 約270g <br />
[生産国] 中国<br />
<br /> 
※ロングショルダーの色は持ち手の色と同じになります。
<br />
※お洗濯の際は、丸洗いは避けて部分洗いをしてください。<br />
※ハンドバッグの型番10035・10036と同サイズとなります。<br />
※個々により色柄の出方は異なります。また、モニター環境によって 色の再現が若干異なってまいりますので、何卒ご了承くださいませ。",1,17,0,,0,0,,,,,,,,,,,1,0,,2018/04/18 15:08:07,2026/07/31 17:11:42
